product_id|key|value
54|Screen|11” (27 94cm) Liquid Retina IPS
54|Resolution|(2388x1668)
54|Chipset|Apple M2
54|Cpu|Octa-core
54|GPU|Apple 10-core GPU
54|Four speakers|TRUE
54|Three microphones|TRUE
54|Internal memory|256GB RAM 8GB
54|"12 MP  F/1.8  (Wide)  1/3 ""  1.22μm  Dual Pixel PDAF"|TRUE
54|10 MP  F/2.4  125˚ (Ultrawide)|TRUE
54|Tof 3D Lidar Scanner (Depth)|TRUE
54|Secondary camera|TRUE
54|12 MP  F/2.4  122˚ (Ultrawide)|TRUE
54|Wi-fi|TRUE
54|Bluetooth 5.3|TRUE
54|Fast Charging 20W|TRUE
54|Battery|Li-Po 7538 mAh
55|Tablet|TRUE
55|iPados 16|TRUE
55|Screen|12.9” (32 76cm) Liquid Retina XDR Mini-Led
55|Resolution|(2732x2048)
55|Chipset|Apple M2
55|Cpu|Octa-core
55|GPU|Apple GPU
55|Internal memory|128GB RAM 8GB
55|"12 MP  F/1.8  (Wide)  1/3 ""  1.22μm  Dual Pixel PDAF"|TRUE
55|10 MP  F/2.4  125˚ (Ultrawide)|TRUE
55|Tof 3D Lidar Scanner (Depth)|TRUE
55|Secondary camera|TRUE
55|12 MP  F/2.4  122˚ (Ultrawide)|TRUE
55|Wi-fi|TRUE
55|Bluetooth 5.3|TRUE
55|Battery|Li-Po 10758 mAh
56|Tablet|TRUE
56|iPados 16|TRUE
56|Screen|12.9” (32 76cm) Liquid Retina XDR Mini-Led
56|Resolution|(2732x2048)
56|Chipset|Apple M2
56|Cpu|Octa-core
56|GPU|Apple GPU
56|Internal memory|128GB RAM 8GB
56|"12 MP  F/1.8  (Wide)  1/3 ""  1.22μm  Dual Pixel PDAF"|TRUE
56|10 MP  F/2.4  125 ° (Ultrawide)|TRUE
56|Tof 3D Lidar Scanner (Depth)|TRUE
56|Secondary camera|TRUE
56|12 MP  F/2.4  122 ° (Ultrawide)|TRUE
56|Wi-fi|TRUE
56|Bluetooth 5.3|TRUE
56|Battery|Li-Po 10758 mAh
57|Mobile phone|iOS 14.1
57|IP68 waterproof|TRUE
57|Screen|6.1”Super Retina XDR OLED HDR10
57|Resolution|1170 x 2532 pixels
57|Chipset|Apple A14 Bionic (5 nm)
57|Cpu|Hexa-core
57|GPU|Apple GPU (4-core graphics)
57|Internal memory|64GB RAM 4GB
57|Primary camera|12 MP F/1.6 26mm (Wide) 1.4μm Dual Pixel PDAF OIS 12 MP F/2.4 120˚ 13mm (Ultrawide) 1/3.6”
57|Secondary camera|12 MP f/2.2 23mm (Wide) 1/3.6” SL 3D (Depth/Biometrics Sensor)
57|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
57|Bluetooth|5.0 A2DP Le
57|GPS|with a-gps glonass galileo qzss
57|Fast Charging|20W 50% in 30 min (Advertised)
57|USB POWER DELIVERY|2.0
57|Face ID|TRUE
57|Barometer|TRUE
57|Three‑axis Gyro|TRUE
57|Accelerometer|TRUE
57|Proximity Sensor|TRUE
57|Ambient Light Sensor|TRUE
57|Magsafe Wireless Charging Up to 15W **|TRUE
57|Qi Wireless Charging Up to 7.5W **|TRUE
57|Battery|Li-ion
58|Mobile phone|TRUE
58|iOS 15|TRUE
58|IP68 Waterproof (up to 6m for 30 min)|TRUE
58|Screen|6.1”Super Retina XDR OLED - HDR
58|Resolution|2532‑by‑1170 pixels
58|Chipset|Apple A15 bionic
58|Cpu|Hexa-core
58|GPU|Apple GPU (4-core graphics)
58|Internal memory|128GB RAM 4GB
58|Primary camera|12 MP F/1.6 26mm (Wide) 1.7μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.4 120˚ 13mm (Ultrawide)
58|Secondary camera|12 MP f/2.2 23mm (Wide) 1/3.6” SL 3D (Depth/Biometrics Sensor)
58|Wi‑fi 6 (802.11Ax) with 2x2 mimo|TRUE
58|Bluetooth 5.0  A2DP  LE|TRUE
58|GPS with A-GPS  GLONASS  GALILEO  qzss|TRUE
58|Fast Charging 20W  50% In 30 Min (Advertised)|TRUE
58|USB POWER DELIVERY 2.0|TRUE
58|Face ID  Barometer  Three‑axis Gyro  Accelerometer  Proximity Sensor  Ambient Light Sensor|TRUE
58|Magsafe Wireless Charging Up to 15W **|TRUE
58|Qi Wireless Charging Up to 7.5W **|TRUE
58|Battery|Li-ion 3240 mAh non-Removable (12.41 WH)
59|Tablet|TRUE
59|iPados 16|TRUE
59|Screen|11” (27 94cm) Liquid Retina IPS
59|Resolution|(2388x1668)
59|Chipset|Apple M2
59|Cpu|Octa-core
59|GPU|Apple GPU
59|Internal memory|128GB RAM 8GB
59|"12 MP  F/1.8  (Wide)  1/3 ""  1.22μm  Dual Pixel PDAF"|TRUE
59|10 MP  F/2.4  125˚ (Ultrawide)|TRUE
59|Tof 3D Lidar Scanner (Depth)|TRUE
59|Secondary camera|TRUE
59|12 MP  F/2.4  122˚ (Ultrawide)|TRUE
59|Wi-fi|TRUE
59|Bluetooth 5.3|TRUE
59|Fast Charging 20W|TRUE
59|Battery|Li-Po 7538 mAh
60|Tablet|TRUE
60|iPados 16|TRUE
60|Screen|11” (27 94cm) Liquid Retina IPS
60|Resolution|(2388x1668)
60|Chipset|Apple M2
60|Cpu|Octa-core
60|GPU|Apple 10-core GPU
60|Internal memory|128GB RAM 8GB
60|"12 MP  F/1.8  (Wide)  1/3 ""  1.22μm  Dual Pixel PDAF"|TRUE
60|10 MP  F/2.4  125˚ (Ultrawide)|TRUE
60|Tof 3D Lidar Scanner (Depth)|TRUE
60|Secondary camera|TRUE
60|12 MP  F/2.4  122˚ (Ultrawide)|TRUE
60|Wi-fi|TRUE
60|Bluetooth 5.3|TRUE
60|Charging 18W|TRUE
60|Battery|Li-Po 7538 mAh (28.65 WH)
61|IPad|TRUE
61|Etran|10.9” (27.9 cm) Liquid Retina Display
61|OS|iPados 15.4
61|Resolution|2360-1640 PIX
61|Chipset|Apple M1 8-core Apple Neural Engine
61|Cpu|Octa-core
61|Internal memory|64GB
61|RAM|8GB
61|Primary camera|12MP Wide Camera ƒ/1.8 AperTure Panorama (Up to 63MP) Smart HDR 3 Tof 3D Lidar Scanner (Depth)
61|Secondary camera|12MP Ultra Wide Front Camera 122° Field of View ƒ/2.4 Aperture Smart HDR 3
61|Wifi|802.11AX Wi-Fi 6
61|Bluetooth|5.0 Technology
61|USB Type-C|TRUE
61|Fast Charging|20W
61|Battery|Li-ion (28.6 WH)
62|Tablet|TRUE
62|iPados 16|TRUE
62|Screen|10.9” (27 68cm) Liquid Retina IPS
62|Resolution|(2360x1640)
62|Chipset|Apple M1 CHIP 8-Core CPU 8-Core GPU
62|Internal memory|64GB RAM 8GB
62|12MP Wide camera|ƒ/1.8 Aperture
62|Secondary camera|TRUE
62|12MP Ultra Wide camera|122° Field of view ƒ/2.4 AperTure
62|Wi-fi|TRUE
62|Bluetooth 5.0|TRUE
62|Battery|Li-Po 10h
63|IPad|TRUE
63|Etran|10.9” (27.9 cm) Liquid Retina Display
63|OS|iPados 15.4
63|Resolution|2360-1640 PIX
63|Chipset|Apple M1 8-core Apple Neural Engine
63|Cpu|Octa-core
63|Internal memory|64GB
63|RAM|8GB
63|Primary camera|12MP Wide Camera ƒ/1.8 AperTure Panorama (Up to 63MP) Smart HDR 3 Tof 3D Lidar Scanner (Depth)
63|Secondary camera|12MP Ultra Wide Front Camera 122° Field of View ƒ/2.4 Aperture Smart HDR 3
63|Wifi|802.11AX Wi-Fi 6
63|Bluetooth|5.0 Technology
63|USB Type-C|TRUE
63|Fast Charging|20W
63|Battery|Li-ion (28.6 WH)
64|IPad|TRUE
64|Screen|10.9” (27.9 cm) Led‑backlit Multi‑touch Display with IPS Technology
64|Operating system|iPados
64|Resolution|2360-1640 PIX
64|Chipset|Apple M1 chip.8-core.CPU 8-core graphics.Apple Neural Engine
64|Cpu|Octa-core
64|Internal memory|256GB
64|RAM|8GB
64|Primary camera|12MP Wide Camera ƒ/1.8 AperTure Digital Zoom Up to 5x Five-Element Lens Autofocus with Focus Pixels Panorama (Up to 63MP) Smart HDR 3 Wide Color Captain Auto ImageStabilization Burst Mode Image Formats Captured: Heif and JPEG
64|Secondary camera|12MP Ultra Wide Front Camera 122° Field of View ƒ/2.4 Aperture Smart HDR 3 1080p HD Video Recording at 25 FPS 30 FPS or 60 FPS Time‑Lapse Video with Stabilization Exteded Dynamic Range o 30FPS Cinematic Video Stabilization (1080p and 720p) Wide Color Capture for Photos and Live Photos Lens Correction Retina Flash Auto Image Stabilization Burst mode
64|Wifi|802.11AX Wi-Fi 6
64|Bluetooth|5.0 Technology
64|USB|Type-C
64|Fast Charging|20W
64|Battery|Li-ion (32.4 WH)
65|IPad|TRUE
65|Etran|10.9” (27.9 cm) Liquid Retina Display
65|OS|iPados 15.4
65|Resolution|2360-1640 PIX
65|Chipset|Apple M1 8-core Apple Neural Engine
65|Cpu|Octa-core
65|Internal memory|64GB
65|RAM|8GB
65|Primary camera|12MP Wide Camera ƒ/1.8 AperTure Panorama (Up to 63MP) Smart HDR 3 Tof 3D Lidar Scanner (Depth)
65|Secondary camera|12MP Ultra Wide Front Camera 122° Field of View ƒ/2.4 Aperture Smart HDR 3
65|Wifi|802.11AX Wi-Fi 6
65|Bluetooth|5.0 Technology
65|USB Type-C|TRUE
65|Fast Charging 20W|TRUE
65|Battery|Li-ion (28.6 WH)
66|Tablet|TRUE
66|iPados|15.7 Upgradable to iPados 16.1
66|Screen|10.9” (27 69cm) Liquid Retina IPS
66|Resolution|(2360x1640)
66|Chipset|Apple M1
66|Cpu|Octa-core
66|GPU|Apple 8-core GPU
66|Internal memory|256GB RAM 8GB
66|"12 MP  F/1.8  (Wide)  1/3 ""  1.22μm  Dual Pixel PDAF"|TRUE
66|Secondary camera|TRUE
66|12 MP  F/2.4  122˚ (Ultrawide)|TRUE
66|Wi-fi|TRUE
66|Bluetooth|5.0
66|Charging|20W
66|Battery|28.65 wh
67|Tablet|TRUE
67|iPados|16
67|Screen|10.9” (27 68cm) Liquid Retina IPS
67|Resolution|(2360x1640)
67|Chipset|Apple M1 CHIP 8-Core CPU 8-Core GPU
67|Internal memory|256GB RAM 8GB
67|12MP Wide camera|ƒ/1.8 Aperture
67|Secondary camera|FALSE
67|12MP Ultra Wide camera|122° Field of view ƒ/2.4 AperTure
67|Wi-Fi 6 (802.11Ax) with 2x2 mimo|Speeds up to 1.2 Gbps
67|Bluetooth 5.0|FALSE
67|Battery|Li-Po 28.6wh 10h
68|IPad|TRUE
68|Etran|10.9” (27.9 cm) Liquid Retina Display
68|OS|iPados 15.4
68|Resolution|2360-1640 PIX
68|Chipset|Apple M1 8-core Apple Neural Engine
68|Cpu|Octa-core
68|Internal memory|64GB
68|RAM|8GB
68|Primary camera|12MP Wide Camera ƒ/1.8 AperTure Panorama (Up to 63MP) Smart HDR 3 Tof 3D Lidar Scanner (Depth)
68|Secondary camera|12MP Ultra Wide Front Camera 122° Field of View ƒ/2.4 Aperture Smart HDR 3
68|Wifi|802.11AX Wi-Fi 6
68|Bluetooth|5.0 Technology
68|USB Type-C|TRUE
68|Fast Charging|20W
68|Battery|Li-ion (28.6 WH)
69|Tablet|TRUE
69|iPados 16|TRUE
69|Screen|10.9” (27 68cm) Liquid Retina IPS
69|Resolution|(2360x1640)
69|Chipset|Apple A14 Bionic
69|Internal memory|64GB RAM 4GB
69|12MP Wide camera|ƒ/1.8 Aperture
69|Secondary camera|TRUE
69|12MP Ultra Wide camera|122° Field of view ƒ/2.4 AperTure
69|Wi-fi|TRUE
69|Bluetooth 5.2|TRUE
69|Battery|Li-Po
70|Tablet|TRUE
70|iPados 16|TRUE
70|Screen|10.9” (27 68cm) Liquid Retina IPS
70|Resolution|(2360x1640)
70|Chipset|Apple A14 Bionic
70|Internal memory|64GB RAM 4GB
70|12MP Wide camera|ƒ/1.8 Aperture
70|Secondary camera|TRUE
70|12MP Ultra Wide camera|122° Field of view ƒ/2.4 AperTure
70|Wi-fi|TRUE
70|Bluetooth 5.2|TRUE
70|Battery|Li-Po
71|Monitor|TRUE
71|Screen|32” (81)
71|Resolution|(1920x1080) FHD 240 Hz
71|Brightness|300cd/m2
71|Colors|16.7 Million
71|Contrast|4 000: 1
71|Freesync|TRUE
71|Reaction time|1ms
71|Aspect Ratio|16: 9
71|HDMI 2.0 x 2|TRUE
71|Displayport 1.2 x 1|TRUE
72|Apple iPados 15|TRUE
72|Screen|10.2” (2160-by-1620 pixels) Retina IPS
72|A13 Bionic Chip 64-Bit 6 Core|TRUE
72|Apple GPU (4-core graphics)|TRUE
72|Internal memory|64GB
72|Primary camera|12 MP f/2.4 122
72|Effect camera|8 MP f/2.4
72|Bluetooth|TRUE
72|Wlan|TRUE
72|1 x lightning|TRUE
72|1 x 3.5 mm jack female|TRUE
72|Battery|Li -Poly 32 WH - 10H
73|Monitor|Screen: 27” (68.6cm) FHD
73|Resolution|1920x1080
73|IPS panel|TRUE
73|Flat|TRUE
73|Aspect Ratio|16: 9
73|Contrast ratio static|1 000: 1
73|Brightness|250cd/m2
73|Reaction time|1ms
73|Refresh rate|165Hz
73|Supported colors|16.7m
73|Speakers|2 w x 2
73|Fresync premium|TRUE
73|Ergonomic info|Tilt / -4 / 21.5
73|Height adjust (mm)|130mm
73|Angle of visibility|178°/178°
73|HDMI|TRUE
73|Displayport|TRUE
73|USB 3.2|TRUE
74|Apple iPados 15|TRUE
74|Screen|10.2” (2160-by-1620 pixels) Retina IPS
74|A13 Bionic Chip 64-Bit 6 Core|TRUE
74|Apple GPU (4-core graphics)|TRUE
74|Internal memory|64GB
74|Primary camera|12 MP f/2.4 122
74|Effect camera|8 MP f/2.4
74|Bluetooth|TRUE
74|Wlan|TRUE
74|1 x lightning|TRUE
74|1 x 3.5 mm jack female|TRUE
74|Battery|Li -Poly 32 WH - 10H
75|Tablet|TRUE
75|iPados 16|TRUE
75|Screen|10.9” (27 68cm) Liquid Retina IPS
75|Resolution|(2360x1640)
75|Chipset|Apple A14 Bionic
75|Internal memory|64GB RAM 4GB
75|12MP Wide camera|ƒ/1.8 Aperture
75|Secondary camera|TRUE
75|12MP Ultra Wide camera|122° Field of view ƒ/2.4 AperTure
75|Wi-fi|TRUE
75|Bluetooth 5.2|TRUE
75|Battery|Li-Po
76|Monitor|TRUE
76|Screen|27” (68.6cm) QHD
76|Resolution|2560x1440
76|VA panel|TRUE
76|Aspect Ratio|16: 9
76|Contrast ratio static|3 000: 1
76|Brightness|250cd/m2
76|Reaction time|1ms
76|Refresh rate|144Hz
76|Supported colors|16.7m
76|Angle of visibility|178°/178°
76|HDMI|TRUE
76|Displayport|TRUE
76|Headphone out (3.5mm)|TRUE
76|Adaptive Sync|TRUE
76|Ergonomic information|TRUE
76|Tilt|-5/23
77|Monitor|Screen: 27” (68.6cm) FHD
77|Resolution|1920x1080
77|Panel|Va
77|Curved|TRUE
77|Aspect Ratio|16: 9
77|Contrast ratio static|3 000: 1
77|Brightness|250cd/m2
77|Reaction time|1ms
77|Refresh rate|165Hz
77|Supported colors|16.7m
77|Adaptive Sync|TRUE
77|Ergonomic info|Tilt / -4 / 21.5
77|Angle of visibility|178°/178°
77|Gates|HDMI 2.0 x 2 DisplayPort 1.2 x 1
78|Tablet|TRUE
78|iPados 16|TRUE
78|Screen|10.9” (27 68cm) Liquid Retina IPS
78|Resolution|(2360x1640)
78|Chipset|Apple A14 Bionic
78|Internal memory|64GB RAM 4GB
78|12MP Wide camera|ƒ/1.8 Aperture
78|Secondary camera|TRUE
78|12MP Ultra Wide camera|122° Field of view ƒ/2.4 AperTure
78|Wi-fi|TRUE
78|Bluetooth 5.2|TRUE
78|Battery|Li-Po
79|Monitor|TRUE
79|Screen|27” (68.6cm) FHD
79|Resolution|1920x1080
79|IPS panel|TRUE
79|Flat|TRUE
79|Aspect Ratio - 16: 9|TRUE
79|Contrast ratio static|1 000: 1
79|Brightness|250cd/m2
79|Reaction time|1ms
79|Refresh rate|165Hz
79|Supported colors|16.7m
79|Angle of visibility|178°/178°
79|HDMI|TRUE
79|Displayport|TRUE
79|Vga|TRUE
79|Audio in|TRUE
79|Speakers|2 w x 2
79|Freesync premium and g-sync compatible|TRUE
79|Ergonomic info|Tilt / -5/23
80|Monitor|TRUE
80|Screen|24” (60.5cm) FHD
80|Resolution|1920x1080
80|IPS panel|TRUE
80|Flat|TRUE
80|Aspect Ratio|16: 9
80|Contrast ratio static|1 000: 1
80|Brightness|300cd/m2
80|Reaction time|1ms
80|Refresh rate|165Hz
80|Supported colors|16.7m
80|Angle of visibility|178°/178°
80|Vga|TRUE
80|HDMI|TRUE
80|Display Port|TRUE
80|USB Hub|TRUE
80|G-Sync|TRUE
80|Ergonomic information|TRUE
80|Tilt|-4/21.5
80|Swivel|-30/30
80|Height adjust (mm)|130mm
80|Pivot|TRUE
80|Speakers|2 w x 2
81|Monitor|TRUE
81|Screen|21.5” (54.6cm) wled 60Hz
81|Resolution|1920x1080
81|Screen type|Tn
81|Screen form|Flat
81|Brightness|200cd/m2
81|Reaction time|5ms
81|Supported colors|16.7m
81|Angle of visibility|90°/65°
81|Ports|HDMI VGA HeadPhone Out (3.5mm)
82|Mobile phone|TRUE
82|Screen|1.8”
82|Chipset|Mediatek MT6261D
82|Processor|260 MHz
82|Dual sim|TRUE
82|Camera|0.08mp
82|Memory|4MB ROM + 4MB RAM
82|microSD|TRUE
82|MicroSDHC|(up to 32 GB)
82|Battery|Li-ion 400 mAh
83|Stove|TRUE
83|4 roots|TRUE
83|Mechanical controls|TRUE
83|Dimensions|85x60x55cm
83|One Express Heating Plate|TRUE
83|Double Glass on the oven|TRUE
83|The casserole drawer|TRUE
83|stove cover|TRUE
84|Monitor|TRUE
84|Screen|24” (60.4cm) FHD
84|Resolution|1920x1080
84|VA panel|TRUE
84|Flat|TRUE
84|Low Blue Light|TRUE
84|Refresh rate|75Hz
84|Supported colors|16.7m
84|DVI-D|TRUE
84|D-Sub (VGA)|TRUE
84|Ergonomic information|TRUE
84|Tilt|-5/20
85|Mousepad Addison Rampage MP-12|TRUE
85|Dimensions|340x260x2.5mm
86|Batteries AAA|TRUE
86|800mAh|TRUE
86|Quantity|2
87|Monitor|TRUE
87|Screen|24” (60.4cm) FHD
87|Resolution|1920x1080
87|VA panel|TRUE
87|Flat|TRUE
87|Aspect Ratio - 16: 9|TRUE
87|Contrast ratio static|3 000: 1
87|Brightness|300cd/m2
87|Reaction time|4ms
87|Refresh rate|75Hz
87|Supported colors|16.7m
87|Angle of visibility|178°/178°
87|HDMI|TRUE
87|D-Sub (VGA)|TRUE
88|Mobile phone|TRUE
88|iOS 17.0|TRUE
88|IP68 Waterproof (up to 6m for 30 min)|TRUE
88|Apple Pay System|TRUE
88|Ultra wide range support|TRUE
88|Screen|6.7”Ltpo Super Retina XDR OLED 120Hz
88|Resolution|1290 x 2796p
88|Chipset|Apple A17 Pro (3 nm)
88|Cpu|Hexa-core (2x3.78 GHz + 4)
88|GPU|Apple GPU (6-core graphics)
88|Internal memory|256GB
88|Primary camera|48 MP F/1.8 24mm (Wide) 1.22μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.8 77mm (Telephoto) PDAF OIS 3X Optical Zoom 12 MP f/2.2 13mm 120?(Ultrawide) 1.4μm Dual Pixel PDAF Tof 3D Lidar Scanner (Depth)
88|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
88|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
88|Bluetooth|5.3 A2DP Le
88|GPS|Dual-band A-GPS GLONASS GALILEO BDS QZSS
88|Sensors|Face id Lidar scanner Barometer A gyroscope with high dynamic range Accelerometer A nearby sensor Double Sensor for Ambient Light
88|Lightning|TRUE
88|USB|2.0
88|Fast Charging|50% in 30 min (Advertised)
88|USB POWER DELIVERY|2.0
88|Magsafe Wireless Charging|15W
88|Qi magnetic Fast Wireless Charging|7.5W
89|Mobile phone|TRUE
89|iOS 17.0|TRUE
89|IP68 Waterproof (up to 6m for 30 min)|TRUE
89|Apple Pay System|TRUE
89|Ultra wide range support|TRUE
89|Screen|6.7”Ltpo Super Retina XDR OLED 120Hz
89|Resolution|1290 x 2796p
89|Chipset|Apple A17 Pro (3 nm)
89|Cpu|Hexa-core (2x3.78 GHz + 4)
89|GPU|Apple GPU (6-core graphics)
89|Internal memory|256GB
89|Primary camera|48 MP F/1.8 24mm (Wide) 1.22μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.8 77mm (Telephoto) PDAF OIS 3X Optical Zoom 12 MP f/2.2 13mm 120?(Ultrawide) 1.4μm Dual Pixel PDAF Tof 3D Lidar Scanner (Depth)
89|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
89|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
89|Bluetooth|5.3 A2DP Le
89|GPS|Dual-band A-GPS GLONASS GALILEO BDS QZSS
89|Sensors|Face id Lidar scanner Barometer A gyroscope with high dynamic range Accelerometer A nearby sensor Double Sensor for Ambient Light
89|Lightning|TRUE
89|USB|2.0
89|Fast Charging|50% in 30 min (Advertised)
89|USB POWER DELIVERY|2.0
89|Magsafe Wireless Charging|15W
89|Qi magnetic Fast Wireless Charging|7.5W
91|Mobile phone|iOS 17.0
91|IP68 waterproof|TRUE
91|Apple Pay System|TRUE
91|Ultra wide range support|TRUE
91|Screen|6.1”Super Retina XDR Display
91|Resolution|1179 x 2556 pixels
91|Chipset|Apple A17 Pro (3 nm)
91|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
91|GPU|Apple GPU (5-core graphics)
91|Internal memory|512GB
91|Primary camera|48 MP F/1.8 24mm (Wide) 1.22μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.8 77mm (Telephoto) PDAF OIS 3X Optical Zoom 12 MP f/2.2 13mm 120?(Ultrawide) 1.4μm Dual Pixel PDAF Tof 3D Lidar Scanner (Depth)
91|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
91|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
91|Bluetooth|5.3 A2DP Le
91|GPS|With Dual-Band A-Gps Glonass Galileo BDS QZSS
91|USB|Lightning USB 2.0
91|Fast Charging|50% in 30 min (Advertised)
91|USB POWER DELIVERY|2.0
91|Magsafe Wireless Charging|15W
91|Qi magnetic Fast Wireless Charging|7.5W
92|Mobile phone|iOS 17.0
92|IP68 Waterproof (up to 6m for 30 min)|TRUE
92|Apple Pay System|TRUE
92|Ultra wide range support|TRUE
92|Screen|6.1”Super Retina XDR Display
92|Resolution|1179 x 2556 pixels
92|Chipset|Apple A17 Pro (3 nm)
92|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
92|GPU|Apple GPU (5-core graphics)
92|Internal memory|512GB
92|Primary camera|48 MP F/1.8 24mm (Wide) 1.22μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.8 77mm (Telephoto) PDAF OIS 3X Optical Zoom 12 MP f/2.2 13mm 120?(Ultrawide) 1.4μm Dual Pixel PDAF Tof 3D Lidar Scanner (Depth)
92|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
92|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
92|Bluetooth|5.3 A2DP Le
92|GPS|With Dual-Band A-Gps Glonass Galileo BDS QZSS
92|USB|Lightning USB 2.0
92|Fast Charging|50% in 30 min (Advertised)
92|USB POWER DELIVERY|2.0
92|Magsafe Wireless Charging|15W
92|Qi magnetic Fast Wireless Charging|7.5W
93|Mobile phone|iOS 17.0
93|IP68 Waterproof (up to 6m for 30 min)|TRUE
93|Apple Pay System|TRUE
93|Ultra wide range support|TRUE
93|Screen|6.1”Super Retina XDR Display
93|Resolution|1179 x 2556 pixels
93|Chipset|Apple A17 Pro (3 nm)
93|Cpu|Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
93|GPU|Apple GPU (5-core graphics)
93|Internal memory|512GB
93|Primary camera|48 MP F/1.8 24mm (Wide) 1.22μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.8 77mm (Telephoto) PDAF OIS 3X Optical Zoom 12 MP f/2.2 13mm 120?(Ultrawide) 1.4μm Dual Pixel PDAF Tof 3D Lidar Scanner (Depth)
93|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
93|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
93|Bluetooth|5.3 A2DP Le
93|GPS|With Dual-Band A-Gps Glonass Galileo BDS QZSS
93|USB|Lightning USB 2.0
93|Fast Charging|50% in 30 min (Advertised)
93|USB POWER DELIVERY|2.0
93|Magsafe Wireless Charging|15W
93|Qi magnetic Fast Wireless Charging|7.5W
94|Mobile phone|iOS 17.0
94|IP68 Waterproof (up to 6m for 30 min)|TRUE
94|Apple Pay System|TRUE
94|Ultra wide range support|TRUE
94|Screen|6.7”Ltpo Super Retina XDR OLED 120Hz
94|Resolution|1290 x 2796p
94|Chipset|Apple A17 Pro (3 nm)
94|Cpu|Hexa-core (2x3.78 GHz + 4)
94|GPU|Apple GPU (6-core graphics)
94|Internal memory|256GB
94|Primary camera|48 MP F/1.8 24mm (Wide) 1.22μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.8 77mm (Telephoto) PDAF OIS 3X Optical Zoom 12 MP f/2.2 13mm 120?(Ultrawide) 1.4μm Dual Pixel PDAF Tof 3D Lidar Scanner (Depth)
94|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
94|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
94|Bluetooth|5.3 A2DP Le
94|GPS|Dual-band A-GPS GLONASS GALILEO BDS QZSS
94|Sensors|Face id Lidar scanner Barometer A gyroscope with high dynamic range Accelerometer A nearby sensor Double Sensor for Ambient Light
94|Lightning|USB 2.0
94|Fast Charging|50% in 30 min (Advertised)
94|USB POWER DELIVERY|2.0
94|Magsafe Wireless Charging|15W
94|Qi magnetic Fast Wireless Charging|7.5W
95|Mobile phone|iOS 17.0
95|IP68 Waterproof (up to 6m for 30 min)|TRUE
95|Apple Pay System|TRUE
95|Ultra wide range support|TRUE
95|Screen|6.7”Ltpo Super Retina XDR OLED 120Hz
95|Resolution|1290 x 2796p
95|Chipset|Apple A17 Pro (3 nm)
95|Cpu|Hexa-core (2x3.78 GHz + 4)
95|GPU|Apple GPU (6-core graphics)
95|Internal memory|512GB
95|Primary camera|48 MP F/1.8 24mm (Wide) 1.22μm Dual Pixel PDAF Sensor-Shift OIS 12 MP F/2.8 77mm (Telephoto) PDAF OIS 3X Optical Zoom 12 MP f/2.2 13mm 120?(Ultrawide) 1.4μm Dual Pixel PDAF Tof 3D Lidar Scanner (Depth)
95|Secondary camera|12 MP f/1.9 23mm (Wide) 1/3.6” pdaf SL 3D (Depth/Biometrics Sensor)
95|Wi-fi|802.11 A/B/G/N/AC/6 DUAL-BAND Hotspot
95|Bluetooth|5.3 A2DP Le
95|GPS|Dual-band A-GPS GLONASS GALILEO BDS QZSS
95|Sensors|Face id Lidar scanner Barometer A gyroscope with high dynamic range Accelerometer A nearby sensor Double Sensor for Ambient Light
95|Lightning|USB 2.0
95|Fast Charging|50% in 30 min (Advertised)
95|USB POWER DELIVERY|2.0
95|Magsafe Wireless Charging|15W
95|Qi magnetic Fast Wireless Charging|7.5W
96|Mobile phone|iOS 17.0
